ENERGY,NELE_1,NELE_2,NELE_3,NELE_4,NELE_5,NELE_6,NELE_7,NELE_8
1.81,2.6675757675918146e-22,3.0030778187815126e-23,3.500692617405986e-23,1.867925334151091e-19,3.6278154279872257e-22,4.126826865299479e-22,1.6416179728361253e-21,5.162495664032918e-23
1.82,1.4783793996063183e-22,2.868566686569112e-23,3.2840990426483977e-23,8.627762898132532e-20,2.149701711420871e-22,3.831129732283406e-22,1.1090057626541053e-21,4.9136132705442966e-23
1.83,1.0578368578948663e-22,2.749683041216823e-23,3.091624568816897e-23,4.609575537949824e-20,2.0080350624732614e-22,3.575676222571736e-22,3.3426575730129525e-21,4.707725533510536e-23
1.84,8.407862781423182e-23,2.6437625030536344e-23,2.93524289151263e-23,2.723129231208106e-20,1.5177649730054914e-22,3.3525941729059153e-22,6.374419919763129e-22,4.533111414232902e-23
1.85,7.081380707451202e-23,4.159817545052233e-22,2.799489493395202e-23,1.731746329095853e-20,1.285266459151089e-22,3.156021602132889e-22,6.012374548212004e-22,4.3821235478962353e-23
1.86,6.160771756503729e-23,7.494702385756883e-22,2.6804034958666384e-23,1.1652750097210897e-20,1.1383950256525018e-22,2.980479593441172e-22,4.366024053741044e-22,4.2495377469056755e-23
1.87,5.505271896410185e-23,2.5896974932081585e-22,2.5749932164164628e-23,8.19980614942254e-21,1.034581244635233e-22,2.7054530676922185e-13,3.635474672122223e-22,4.141729335647666e-23
1.88,5.004781614006132e-23,1.7607009156753516e-22,2.4809545022949848e-23,5.983947070246596e-21,6.38768515906789e-22,1.3669125818088435e-14,3.194829530982096e-22,4.036190340470247e-23
1.89,4.608798928482064e-23,1.3681400690659504e-22,2.396482335639618e-23,4.5009315217153385e-21,3.161841449580738e-22,2.339894470728909e-15,2.892572968507039e-22,3.9406772664360754e-23
1.9,4.2867742200777825e-23,1.1344931923657735e-22,2.3201414539186565e-23,3.473110328737647e-21,2.2855597548188665e-22,6.362936101893452e-16,2.6670400345454377e-22,3.853538890645291e-23
1.91,4.0191186511124454e-23,9.775784921978647e-23,2.2507754234214742e-23,2.739428351970572e-21,1.863121085447824e-22,3.0017306505004006e-16,1.5282273772251196e-21,3.773545141150735e-23
1.92,3.792677222140027e-23,8.665752528916925e-23,1.7367252560029342e-20,2.20240194245891e-21,1.6084052562886583e-22,9.787596832334579e-17,4.971047440063878e-22,3.6997144823225804e-23
1.93,3.598276968483326e-23,7.827677562087373e-23,2.87635599233411e-22,1.8003680046187942e-21,1.4350567365045323e-22,4.489678699992691e-17,3.5927364799967577e-22,3.6413906628253745e-23
1.94,3.4293187508476195e-23,7.17054054107892e-23,4.1833261166035876e-21,1.49394967720447e-21,2.8692410440579523e-21,2.2981313737477465e-17,1.5512481182167894e-21,3.577835376333729e-23
1.95,3.2809283893638475e-23,6.64011013314474e-23,2.7469835297651685e-22,1.25592346293583e-21,3.811282334933797e-22,1.2670150454142794e-17,5.525882355924994e-22,3.5184545735480793e-23
1.96,3.14942380458991e-23,6.192674345442513e-23,1.755553505409651e-22,1.068597955729495e-21,3.385776369534963e-22,7.399097229499733e-18,3.983577831878896e-22,3.4728608069559276e-23
1.97,3.031968782705328e-23,5.824731559335098e-23,1.3515677811341922e-22,9.190657103118137e-22,2.0454989521720595e-22,4.527232789381655e-18,3.3037429773287927e-22,3.420740975257624e-23
1.98,8.532320052803798e-22,5.510345355257981e-23,1.1216672011542668e-22,7.982441472786848e-22,1.7209943495629863e-22,2.880433031880764e-18,2.9034764098991707e-22,3.371626392045915e-23
1.99,3.152699476266322e-22,5.238236957065076e-23,9.704176294313181e-23,6.995414054358492e-22,1.5314034840254565e-22,1.8934523204778985e-18,2.6342950418929406e-22,3.325232891774363e-23
2.0,2.02323604741589e-22,5.000126399906383e-23,8.612963922419481e-23,6.180970935600804e-22,1.3984330166397295e-22,1.2804584669498705e-18,2.4384053648108465e-22,3.2813139548844837e-23
2.01,1.529879642044549e-22,4.7897929570453664e-23,7.796713136052172e-23,5.5017641873540225e-22,1.2972114659113484e-22,8.875140031075577e-19,1.9848735304977227e-21,3.2297634864022374e-23
2.02,1.2515987487319173e-22,4.6024687991589416e-23,7.156028780679366e-23,4.7635022088184614e-20,1.2162878550473922e-22,6.29216938463865e-19,5.704867035185719e-22,3.190333414756771e-23
2.03,1.0710444741298225e-22,4.4344355371621583e-23,6.638203616828809e-23,2.0035196290838765e-20,1.1493975550027724e-22,4.541629714930358e-19,1.585426193517731e-20,3.152804067503775e-23
2.04,9.450318905159646e-23,4.282748528168235e-23,6.209983696916693e-23,1.2269791183675395e-20,1.0909418012258579e-22,3.3719418994154003e-19,6.311764538444097e-22,3.117027435953453e-23
2.05,8.513105616205993e-23,4.145044039103038e-23,5.849279305759589e-23,8.961288944602233e-21,1.0422901610707475e-22,2.4970095405161276e-19,4.427646197724303e-22,3.0929092856215214e-23
2.06,7.786303368073551e-23,1.1000187017209656e-21,5.530947374512182e-23,7.387791084211653e-21,9.99635267523347e-23,1.887128595208558e-19,7.812381849876947e-21,3.0603387912724425e-23
2.07,7.204505721071757e-23,9.283871917789936e-22,5.264320578447354e-23,5.730339008422324e-21,9.617940577294457e-23,1.4654462874808855e-19,2.907360601982329e-20,6.281662098784897e-23
2.08,6.717525456866823e-23,5.079335333471848e-22,5.0308902486210945e-23,6.446549607866306e-21,9.269541538181828e-23,1.1277317731488525e-19,3.686620663945807e-21,3.1745963588584385e-23
2.09,6.318544950915162e-23,3.281894083853484e-22,4.824619167885356e-23,4.254495395105919e-21,8.964741078189849e-23,8.822844081399557e-20,2.779297825280273e-20,3.060521831948457e-23
2.1,5.978981452900789e-23,2.498533866951193e-22,4.6408725854730354e-23,3.736940577178422e-21,8.687208338989375e-23,7.198850119830142e-20,1.7670044584240228e-21,3.007492898535555e-23
2.11,5.686006978809844e-23,2.047048973903745e-22,4.476030181996986e-23,3.143255609722584e-21,8.432957825376794e-23,5.62201063076695e-20,1.3636667990914262e-21,2.968257905377805e-23
2.12,5.430288438624886e-23,1.753353039777691e-22,4.3272207251772723e-23,2.736975763155964e-21,8.198786271481946e-23,4.576942934456481e-20,1.335107794208788e-21,2.935192088105389e-23
2.13,5.2048672306071787e-23,1.5452905955500546e-22,4.1921362685814747e-23,2.4193866552942184e-21,7.982084655214125e-23,3.687748055136902e-20,1.069010290389015e-21,2.9157197118818833e-23
2.14,5.0044447749713616e-23,1.3896158478547502e-22,4.0688993051642016e-23,2.160502610109292e-21,7.780702830385765e-23,3.0126722815466445e-20,3.275798918096948e-20,2.8886791902890937e-23
2.15,4.8249120168442327e-23,1.2684040454983636e-22,3.955966008116257e-23,1.944901181103872e-21,7.592850166426628e-23,2.481836868877491e-20,5.431792445267839e-21,2.873447272663096e-23
2.16,4.6630308330492987e-23,1.1711149858025505e-22,3.8520545801037623e-23,1.762317279946139e-21,7.417021366896746e-23,2.059424576246621e-20,2.6062389423974724e-21,2.8496941876897394e-23
2.17,4.5162129716493965e-23,1.0891742559606254e-22,3.7560913997042743e-23,1.6057883776629063e-21,7.251940237162833e-23,1.7203742283105397e-20,1.8087471886368404e-21,2.8271309034275165e-23
2.18,2.894519673927023e-21,1.0222244552785009e-22,6.453310644067509e-22,1.4702547260376338e-21,1.9084973912802176e-21,1.804542352942767e-20,1.315250153122835e-21,2.805598319694686e-23
2.19,6.893418888874792e-22,9.652114948823706e-23,9.372555559850526e-22,1.3519159332174572e-21,5.217439227899202e-22,1.3816278176836506e-20,8.529501031219746e-21,2.7849799038726364e-23
2.2,4.0864270751805984e-22,9.150093454676521e-23,3.709309513490939e-22,1.2478468916024876e-21,3.2352710813469997e-22,1.136853886797724e-20,4.345654657350711e-21,2.7651862220446106e-23
2.21,2.9792604288907407e-22,8.720706515992468e-23,3.0132019469348443e-21,1.1557524222300376e-21,6.058092722386864e-22,9.565375960979295e-21,2.6656077342829213e-21,2.7461459909086007e-23
2.22,2.384046653065857e-22,8.342239021522567e-23,4.642178060978257e-22,1.0737038895241646e-21,2.770789265664662e-22,8.145436823968408e-21,2.297721930745796e-21,2.7278006278123307e-23
2.23,2.0089244845763253e-22,8.005815797416709e-23,3.016449707628653e-22,1.0004224772426363e-21,2.166461667564618e-22,8.445419342362393e-21,1.9981855563438452e-21,2.710100781442465e-23
2.24,1.7523174769753797e-22,7.704539868033392e-23,2.3385770387423505e-22,9.345998850313787e-22,1.8476905475837343e-22,7.303125502116967e-21,2.263704616391143e-21,2.693004036585964e-23
2.25,1.5643714612549066e-22,7.412995770807734e-23,1.9498010528370482e-22,8.752388539938379e-22,1.6393879923364964e-22,5.829926925914399e-21,1.5592692683931322e-21,2.676473342983113e-23
2.26,1.4203868694884908e-22,7.166875625356636e-23,1.69027240504585e-22,8.216087020848615e-22,1.48858782206085e-22,4.9708116612378804e-21,1.5561707244621357e-21,2.660475906555259e-23
2.27,1.30628146223155e-22,6.942568418529047e-23,1.5051588260437686e-22,7.728123491366134e-22,1.372820137786903e-22,4.318308971144081e-21,1.73974599236439e-21,2.6449823851519094e-23
2.28,1.2124869431284325e-22,6.727546567740861e-23,1.3637740544143569e-22,7.283592851037324e-22,2.2768966383060904e-21,3.789260631284041e-21,1.2849955998984781e-21,2.6400216913669943e-23
2.29,1.1353983725504943e-22,6.539029088970242e-23,1.2531745659519543e-22,6.876481584235984e-22,7.80895030820188e-22,3.3488611668985758e-21,1.7585811105895605e-21,2.6256009313093265e-23
2.3,1.0702097497500046e-22,6.365013405199315e-23,1.1635026237359603e-22,6.503512869351486e-22,5.063519704574093e-22,2.976945293813398e-21,4.265904446174525e-21,2.6116121591749453e-23
2.31,1.014283155925354e-22,1.5194152408645686e-21,1.0891499493197418e-22,6.161951794798345e-22,3.886335518579863e-22,2.6597812948574574e-21,1.4805377214645163e-21,2.618219403884918e-23
2.32,9.657142599651421e-23,1.6816620605883562e-21,1.0263768252100855e-22,5.8475815712384845e-22,3.2219284140943577e-22,2.387667872680435e-21,1.1893044419605807e-21,2.6153182010062425e-23
2.33,9.230930369088596e-23,9.494524002080313e-22,9.725866405298248e-23,5.5576128986609e-22,2.7900211935038903e-22,2.1527164541718335e-21,1.0395906646878759e-21,2.6028613929356325e-23
2.34,8.853525248745813e-23,5.901238479011846e-22,9.259163248109213e-23,5.289609344741983e-22,2.483900886516912e-22,1.9488561357123635e-21,9.395601445068439e-22,2.5907650456500503e-23
2.35,8.516699950620238e-23,4.446858089981196e-22,8.849922185037033e-23,5.041434067528081e-22,2.253910913345436e-22,1.771199838716539e-21,8.647235354983398e-22,2.5790140445827048e-23
2.36,8.214004878971671e-23,3.6248257198824593e-22,8.487779460382391e-23,4.825317342091513e-22,2.073728384103416e-22,1.6156629315089612e-21,8.051513608733706e-22,2.5675942465704144e-23
2.37,7.930384930938832e-23,3.0908687368813114e-22,8.164760391023929e-23,1.5989426468211253e-21,9.624732699930108e-22,1.479067395653065e-21,7.557549295857181e-22,2.5564923873992516e-23
2.38,7.681725313555984e-23,2.714184122281455e-22,7.874622857797215e-23,9.315733763242718e-22,5.514344024282565e-22,1.1724363534475616e-18,7.138692825805606e-22,2.5456960019221585e-23
2.39,7.454553157434122e-23,2.433222354220102e-22,7.612407171844124e-23,9.326354352875732e-22,4.155332979645207e-22,8.650231435093461e-20,6.775917945374315e-22,2.535193354480717e-23
2.4,7.236137857297029e-23,2.214091332713465e-22,7.37412008619222e-23,7.3000070484276e-22,3.4520897682306845e-22,1.530518899703679e-20,6.4561194292429e-22,2.5249733778624594e-23
2.41,7.044135460851142e-23,2.0374240893774574e-22,7.156508335753807e-23,1.018569787923836e-20,3.010508724772474e-22,7.402202735799354e-21,6.172745973664451e-22,2.515025619398153e-23
2.42,1.95940008866123e-21,1.89413038364964e-22,6.956893333740526e-23,2.0136927560558827e-21,2.7015334288658826e-22,4.824212622945377e-21,5.917520880078671e-22,2.5053401930857726e-23
2.43,8.95816376114937e-22,1.7742446559309957e-22,6.773048514759375e-23,1.2734443361506066e-21,2.469978295639681e-22,3.742290777681808e-21,5.686694994752713e-22,2.4959077368437534e-23
2.44,5.984882146447937e-22,1.672314645263861e-22,6.60310697095199e-23,9.981426264411184e-22,2.2880788416469356e-22,2.944290506741828e-21,5.476568775720603e-22,2.4867193741631175e-23
2.45,4.581550470077992e-22,1.583513324224784e-22,6.44549096644949e-23,2.391538393995023e-21,2.1402307192023096e-22,2.498395871689769e-15,5.285210809842712e-22,2.477766679558512e-23
2.46,3.7619892422724646e-22,1.5069951782667126e-22,6.298857492199756e-23,1.2492610200218334e-21,2.016927962749276e-22,3.0733000975517333e-18,5.108273985065302e-22,2.4690416473211614e-23
2.47,3.2226319377001225e-22,1.4396299321437138e-22,6.162055742983071e-23,1.4224712914018674e-21,1.9120135514009242e-22,5.2011882324366855e-19,4.945821210648513e-22,2.460536663158656e-23
2.48,2.839634853436279e-22,1.3788522083479353e-22,6.034093567226073e-23,9.998378264276842e-22,1.8213027709007778e-22,1.8658560078044523e-19,7.884565377537624e-22,2.4522444783723278e-23
2.49,2.5528640617074106e-22,1.3253808304618765e-22,5.914110747814539e-23,8.447729727780596e-22,1.741838882553545e-22,9.335512020239056e-20,6.659771321365142e-22,2.4441581862763333e-23
2.5,2.3295841683627396e-22,1.277222752856264e-22,6.580101341889193e-21,7.500059985107887e-22,1.6714651062819904e-22,8.564987514539814e-20,5.358411537351304e-22,2.4463009616117144e-23
2.51,2.1494602541054536e-22,1.2316073615124337e-22,7.595286021454673e-21,6.823034203378524e-22,1.6085657388019615e-22,1.6255637288568164e-15,5.906921034167164e-22,2.4386597324560987e-23
2.52,2.0023604751904884e-22,1.1919000383271692e-22,1.0006650046339446e-21,6.300369184898462e-22,1.5509176381866038e-22,3.540343028848e-17,4.847861659890961e-22,2.441212272962037e-23
2.53,1.8791515215697398e-22,1.1555647592509946e-22,5.85828403065899e-22,5.879708298886066e-22,1.499545478808624e-22,4.6653318094779025e-18,4.593673861630177e-22,2.4339974274227997e-23
2.54,1.7742976495390772e-22,1.1221718894865893e-22,4.1435492514862444e-21,5.524230674571739e-22,1.4526734024315895e-22,1.1751135100971237e-18,4.415985350115944e-22,2.426958241759968e-23
2.55,1.683863939735538e-22,1.0913630696387334e-22,8.846822900146602e-22,5.222345255131038e-22,1.4096823950789746e-22,4.175911284686681e-19,5.946085726118145e-22,6.003302049204642e-23
2.56,1.6049752631745422e-22,1.0628369124134938e-22,5.826546832987737e-22,4.958814163139753e-22,1.3700670822295814e-22,1.8421710310732796e-19,4.590474083127584e-22,3.717758137999527e-23
2.57,1.5344960586779941e-22,1.0363380228781335e-22,4.54227561637551e-22,4.731770666894556e-22,1.333410134106053e-22,9.5147241744163e-20,9.730273994200986e-22,3.238690728638015e-23
2.58,1.4727722491487074e-22,1.0116484732926228e-22,3.7962357015512334e-22,4.521080094133432e-22,1.2993633999199332e-22,5.512744158496312e-20,6.239076281499092e-22,3.0290056570087296e-23
2.59,1.4165487308241557e-22,9.885811140983067e-23,3.2977926398178527e-22,4.3355302063943165e-22,1.267633772440554e-22,4.1716029088907387e-20,5.3101816796627065e-22,2.910144575600798e-23
2.6,1.3668172297289998e-22,9.669742747158244e-23,2.937015271245612e-22,4.1673729297280456e-22,1.2379724397711594e-22,2.4957275889478923e-20,4.840460119006733e-22,2.8328656156829816e-23
2.61,1.32174612397603e-22,1.5945530067441562e-21,2.6618669947668785e-22,4.013998434100197e-22,1.2101666032479026e-22,1.7958617431646065e-20,4.538343784012614e-22,2.7781185948692e-23
2.62,1.2806840889331937e-22,2.6186028914571356e-21,2.444098000267798e-22,3.8733357093361703e-22,1.184033018110557e-22,1.366232715054044e-20,4.318776387412638e-22,2.736979557300315e-23
2.63,1.2430977824006055e-22,1.696343642580523e-21,2.266881737276204e-22,3.743714291832291e-22,1.1594129000344973e-22,1.0830285138413403e-20,4.1449404532212313e-22,2.7047106448257396e-23
2.64,1.2085461029285667e-22,1.0452533660782671e-21,2.1195001676469346e-22,3.6237675159052096e-22,1.136167868054832e-22,8.86800710098402e-21,4.001931684779006e-22,2.678562413904587e-23
2.65,1.1766609261857189e-22,7.896731802635374e-22,1.9947694367902177e-22,3.512363214405411e-22,1.1141766829789714e-22,7.451963809847286e-21,3.8794551546189225e-22,2.656829161904912e-23
2.66,1.1471324914118545e-22,6.44403463270721e-22,1.8876775578196752e-22,3.4085530529951914e-22,1.0933326028740203e-22,7.877583374802347e-21,3.7719508325469013e-22,2.6284526690353803e-23
2.67,1.1196981770224205e-22,5.49412511401586e-22,1.793643477816678e-22,3.311534811321855e-22,1.073541221927639e-22,6.2707622582864975e-21,3.675858189192505e-22,2.612608707216778e-23
2.68,1.093134472320816e-22,4.820682946266352e-22,1.7119789100982362e-22,3.2206238465348903e-22,1.0547186913889866e-22,5.388454068448959e-21,5.081424366317363e-22,2.598725433646351e-23
2.69,1.2060413017630356e-20,4.316613534839386e-22,1.6396373701330308e-22,3.1352311894302953e-22,1.614168386724502e-20,1.1832083691259167e-20,9.808213729596974e-22,2.5864218894813894e-23
2.7,2.283598237605443e-21,3.9232403490031723e-22,1.5750563965829688e-22,3.053848265327587e-22,3.3040733834353292e-21,8.036279824655582e-21,6.134530012906417e-22,2.5754145887112932e-23
2.71,1.307437567843121e-21,3.6085071067480215e-22,1.5170093630677905e-22,2.9780489393395104e-22,1.8522160749458115e-21,5.364152918339481e-21,5.104802506223475e-22,2.575555722188418e-23
2.72,9.36011363751465e-22,3.348990277212629e-22,1.4645190636529647e-22,2.9064206941582437e-22,1.2950683515251107e-21,6.6068564239904205e-21,8.605926037446426e-21,2.5666503926542712e-23
2.73,7.397026279922021e-22,3.132547662591623e-22,1.4167968430950278e-22,2.838619120659565e-22,7.077226629212401e-21,4.776296078001496e-21,6.672984011712397e-22,2.558546323734107e-23
2.74,6.178771661855377e-22,2.948443813366776e-22,1.3731988311531417e-22,2.77433885887159e-22,1.1236416362506976e-21,5.5586226224436605e-21,1.3376854036122776e-21,2.5511363735090157e-23
2.75,5.348140124914349e-22,2.789753050560385e-22,1.3331938976117552e-22,2.7133079204159105e-22,8.504808163186445e-22,4.34845309321396e-21,3.3765809853931834e-21,2.5443338462088138e-23
2.76,4.743794321227914e-22,2.6514105760623054e-22,1.296339805604291e-22,2.655283009968006e-22,7.088880929561535e-22,3.770241492736694e-21,1.3838359045393817e-21,2.53806775862031e-23
2.77,4.282483738632365e-22,2.5296248491987156e-22,1.2622652055163356e-22,2.6000456418703393e-22,6.14298305593581e-22,1.180086378596937e-20,1.0020358825024471e-21,2.5322793666632165e-23
2.78,3.9195405493279713e-22,2.4205121215522753e-22,1.230655858942126e-22,2.54739889488937e-22,5.446742373126803e-22,4.755230149783359e-21,1.2314094976942884e-21,2.526919577192691e-23
2.79,3.62551007224239e-22,2.323843928130354e-22,1.2012439722670826e-22,2.4971646830769203e-22,4.90543837369475e-22,6.0625316525346336e-21,9.022653593092223e-22,2.5219469923945845e-23
2.8,3.3821030965642066e-22,2.2368034841338595e-22,1.1737998473991398e-22,2.449181447058829e-22,4.471275392379383e-22,4.023824890835882e-21,7.690626622066889e-22,2.517326413320193e-23
2.81,3.177004506883625e-22,2.1579695958605538e-22,1.1481252806267108e-22,2.4033021901359664e-22,4.114522806334666e-22,3.413318632448089e-21,6.880296792519016e-22,2.5130276814206798e-23
2.82,3.0016154242205088e-22,2.086191138500457e-22,1.1240482953670265e-22,7.118124854159939e-22,3.8139772960415253e-22,3.049885641549761e-21,6.314144165985013e-22,2.5090247721492326e-23
2.83,2.8497477158817445e-22,2.0195362922081643e-22,1.1014189034161388e-22,4.0765782758271435e-22,4.835724866344729e-21,2.7884058722795117e-21,5.886521879541295e-22,2.5052950787980377e-23
2.84,2.7168329491869623e-22,1.959216439765558e-22,1.080105666922686e-22,1.595318742347233e-21,2.009856783513319e-21,2.5831454417856567e-21,5.54773633766962e-22,2.501818841490032e-23
2.85,2.599423822486002e-22,1.9035790136179154e-22,1.0599928893564668e-22,6.845748491462805e-22,1.3490048598640242e-21,2.4138963892270147e-21,5.270196679534308e-22,2.4985786880588228e-23
2.86,2.4948692105496695e-22,1.8520768910033709e-22,1.0409783047016333e-22,5.083942792670391e-22,1.0473385848210034e-21,2.2698212050962264e-21,5.035081492785788e-22,2.4955592619911012e-23
2.87,2.4010961426043494e-22,1.8042463717170551e-22,1.0229711643651723e-22,1.3152099702990141e-21,8.715322768083102e-22,2.1446991023137947e-21,4.83542426158415e-22,2.512824596307132e-23
2.88,2.3164597813054023e-22,1.7596917538395424e-22,1.0058906438780483e-22,4.630557306827595e-21,7.547518213975096e-22,2.0342585478015377e-21,4.660724574845495e-22,2.5103166202157824e-23
2.89,2.239637871039565e-22,1.7180732202892332e-22,9.896645084860885e-23,2.1254004963567487e-21,6.706248681496911e-22,1.9356216663470486e-21,4.507663560478476e-22,2.4980047484548275e-23
2.9,2.1695549933765623e-22,1.6790972344082158e-22,3.599224964304846e-20,1.4623444263698837e-21,6.065899378675331e-22,9.105076007707269e-21,4.372310829255214e-22,2.4958879170011238e-23
2.91,2.1053272449988002e-22,1.6425088574854198e-22,5.3533349203419045e-21,1.1470319389380041e-21,5.558776500029665e-22,4.871662779062211e-21,4.249723940102903e-22,2.4939361006709957e-23
2.92,2.046221185747555e-22,1.6071052442493011e-22,4.873320573364216e-21,2.1752632665744496e-20,5.145029082923024e-22,3.608269944911087e-21,4.1386417635983143e-22,2.4921412148278642e-23
